period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy.source.desc,prime_mover_code,balancing_authority_code,balancing.authority.name,status,statusDescription,county,latitude,longitude,nameplate.capacity.mw,operating.year.month,unit,nameplate.capacity.mw.units
2013-03,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-01,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2017-12,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2017-12,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-12,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-12,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-11,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-11,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2017-01,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2017-01,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-03,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-03,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-06,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-06,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-10,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-10,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-08,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-08,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-05,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-05,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-07,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-07,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-02,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-02,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-01,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-01,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-11,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-11,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-12,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-12,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-10,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-10,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2016-04,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2016-04,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-04,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-04,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-08,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-08,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-05,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-05,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-03,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-03,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-02,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-02,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-07,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-07,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-12,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-12,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-06,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-06,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2015-01,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2015-01,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-09,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-09,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-07,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-07,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-08,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-08,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-11,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-11,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-04,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-04,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-12,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2013-12,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-05,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-05,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-02,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-02,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-11,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2013-11,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-10,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-10,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-01,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-01,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-07,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-09,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-08,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-10,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2013-10,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2014-03,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2014-03,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Project Development,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-05,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-02,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-06,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2013-04,NM,New Mexico,electric-utility,Electric Utility,56615,First Solar Energy LLC,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2018-02,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2018-02,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2018-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2018-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2017-11,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2017-11,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2017-10,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2017-10,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2017-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2017-09,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2018-04,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2018-04,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
2017-08,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LMS2,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,2,2013-10,,MW
2017-08,NM,New Mexico,electric-utility,Electric Utility,59300,PNM Resources,57571,Los Lunas Solar Energy Center,LLSEC,Solar Photovoltaic,SUN,Solar,PV,PNM,Public Service Company of New Mexico,OP,Operating,Valencia,34.833136,-106.772413,5,2011-06,,MW
