period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy.source.desc,prime_mover_code,balancing_authority_code,balancing.authority.name,status,statusDescription,county,latitude,longitude,nameplate.capacity.mw,operating.year.month,unit,nameplate.capacity.mw.units
2018-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2016-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2015-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-01,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-12,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2014-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2013-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2018-02,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-10,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-09,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-08,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-07,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,56998,"Macys Corporate Services, Inc",57673,Macys Goodyear,1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.409063,-112.414596,3.5,2010-12,,MW
2017-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,57004,Arlington Valley Solar Energy II LLC,57680,Arlington Valley Solar Energy II,AVSE1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,19,2013-04,,MW
2020-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE4,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,26,2013-08,,MW
2020-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE3,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-05,,MW
2020-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE2,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-04,,MW
2020-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,19,2013-04,,MW
2020-06,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE5,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-08,,MW
2020-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE3,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-05,,MW
2020-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE2,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-04,,MW
2020-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,19,2013-04,,MW
2020-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE5,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-08,,MW
2020-03,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE4,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,26,2013-08,,MW
2020-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE5,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-08,,MW
2020-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE4,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,26,2013-08,,MW
2020-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE3,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-05,,MW
2020-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE2,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-04,,MW
2020-05,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,19,2013-04,,MW
2020-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE5,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-08,,MW
2020-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE4,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,26,2013-08,,MW
2020-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE3,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-05,,MW
2020-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE2,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-04,,MW
2020-04,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,19,2013-04,,MW
2020-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE5,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-08,,MW
2020-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE4,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,26,2013-08,,MW
2020-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE3,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-05,,MW
2020-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE2,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,28,2013-04,,MW
2020-11,AZ,Arizona,ipp-non-chp,IPP Non-CHP,61230,"CD Arevon USA, Inc.",57680,Arlington Valley Solar Energy II,AVSE1,Solar Photovoltaic,SUN,Solar,PV,AZPS,Arizona Public Service Company,OP,Operating,Maricopa,33.305,-112.833888,19,2013-04,,MW
