period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,technology,energy_source_code,energy.source.desc,prime_mover_code,balancing_authority_code,balancing.authority.name,status,statusDescription,county,latitude,longitude,nameplate.capacity.mw,operating.year.month,unit,nameplate.capacity.mw.units
2014-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2014-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2014-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2014-01,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2014-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2014-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2013-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2013-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2018-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2018-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2018-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2018-02,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-11,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-10,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-09,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-08,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-06,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-07,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-05,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-04,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P1,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,10,2010-09,,MW
2017-03,CO,Colorado,ipp-non-chp,IPP Non-CHP,56720,Greater Sandhill I LLC,57377,Greater Sandhill I,GS-P2,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Alamosa,37.685467,-105.8909,9,2010-12,,MW
2017-03,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-05,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-06,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-04,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-03,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-09,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-11,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-07,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-01,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-08,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-06,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-07,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-12,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-10,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-08,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-04,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2020-02,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-10,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-05,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-01,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-02,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-03,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-11,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-09,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2019-12,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-11,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-07,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-10,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-06,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-08,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-01,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-12,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-05,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-04,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2018-03,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2013-11,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2013-02,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2013-01,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-11,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-12,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2017-01,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-07,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-08,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-03,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-10,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2017-02,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-09,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-06,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-05,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-02,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2015-11,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2015-12,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
2016-01,CO,Colorado,commercial-non-chp,Commercial Non-CHP,56828,RV CSU Power II LLC,57507,RV CSU Power II LLC,CSUII,Solar Photovoltaic,SUN,Solar,PV,PSCO,Public Service Company of Colorado,OP,Operating,Larimer,40.592841,-105.147097,3,2010-12,,MW
