period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units
2013-04,529,Rancho Seco Solar,SUN,Solar,CA,California,PV,0,megawatthours
2013-03,529,Rancho Seco Solar,SUN,Solar,CA,California,PV,0,megawatthours
2013-02,529,Rancho Seco Solar,SUN,Solar,CA,California,PV,0,megawatthours
2013-01,529,Rancho Seco Solar,SUN,Solar,CA,California,PV,0,megawatthours
2017-11,10437,Sunray 2,SUN,Solar,CA,California,PV,2905.42,megawatthours
2020-07,10437,Sunray 2,SUN,Solar,CA,California,PV,7448.79,megawatthours
2019-08,10437,Sunray 2,SUN,Solar,CA,California,PV,6837.7,megawatthours
2019-07,10437,Sunray 2,SUN,Solar,CA,California,PV,6981.67,megawatthours
2020-10,10437,Sunray 2,SUN,Solar,CA,California,PV,4478.87,megawatthours
2020-02,10437,Sunray 2,SUN,Solar,CA,California,PV,4103.07,megawatthours
2019-09,10437,Sunray 2,SUN,Solar,CA,California,PV,5591.8,megawatthours
2020-06,10437,Sunray 2,SUN,Solar,CA,California,PV,6594.67,megawatthours
2020-08,10437,Sunray 2,SUN,Solar,CA,California,PV,6171.11,megawatthours
2020-04,10437,Sunray 2,SUN,Solar,CA,California,PV,5060.16,megawatthours
2020-01,10437,Sunray 2,SUN,Solar,CA,California,PV,3026.87,megawatthours
2020-05,10437,Sunray 2,SUN,Solar,CA,California,PV,6622.48,megawatthours
2019-12,10437,Sunray 2,SUN,Solar,CA,California,PV,2117.9,megawatthours
2019-10,10437,Sunray 2,SUN,Solar,CA,California,PV,5137.94,megawatthours
2019-06,10437,Sunray 2,SUN,Solar,CA,California,PV,7074.52,megawatthours
2019-05,10437,Sunray 2,SUN,Solar,CA,California,PV,5851.84,megawatthours
2019-04,10437,Sunray 2,SUN,Solar,CA,California,PV,5620.49,megawatthours
2019-03,10437,Sunray 2,SUN,Solar,CA,California,PV,4832.47,megawatthours
2020-09,10437,Sunray 2,SUN,Solar,CA,California,PV,4845.54,megawatthours
2018-06,10437,Sunray 2,SUN,Solar,CA,California,PV,7296.31,megawatthours
2018-07,10437,Sunray 2,SUN,Solar,CA,California,PV,6306.71,megawatthours
2019-11,10437,Sunray 2,SUN,Solar,CA,California,PV,3285.89,megawatthours
2018-10,10437,Sunray 2,SUN,Solar,CA,California,PV,4736.47,megawatthours
2018-05,10437,Sunray 2,SUN,Solar,CA,California,PV,6771.93,megawatthours
2018-04,10437,Sunray 2,SUN,Solar,CA,California,PV,5618.08,megawatthours
2018-03,10437,Sunray 2,SUN,Solar,CA,California,PV,4494.02,megawatthours
2020-11,10437,Sunray 2,SUN,Solar,CA,California,PV,3540.87,megawatthours
2020-03,10437,Sunray 2,SUN,Solar,CA,California,PV,4015.1,megawatthours
2020-12,10437,Sunray 2,SUN,Solar,CA,California,PV,2803.48,megawatthours
2019-01,10437,Sunray 2,SUN,Solar,CA,California,PV,2726.47,megawatthours
2018-12,10437,Sunray 2,SUN,Solar,CA,California,PV,2591.85,megawatthours
2018-09,10437,Sunray 2,SUN,Solar,CA,California,PV,6011.74,megawatthours
2018-11,10437,Sunray 2,SUN,Solar,CA,California,PV,3257.94,megawatthours
2018-08,10437,Sunray 2,SUN,Solar,CA,California,PV,6350.61,megawatthours
2018-01,10437,Sunray 2,SUN,Solar,CA,California,PV,2792.09,megawatthours
2018-02,10437,Sunray 2,SUN,Solar,CA,California,PV,3930.27,megawatthours
2019-02,10437,Sunray 2,SUN,Solar,CA,California,PV,3181.32,megawatthours
2017-06,10437,Sunray 2,SUN,Solar,CA,California,PV,6524.69,megawatthours
2017-10,10437,Sunray 2,SUN,Solar,CA,California,PV,4728.07,megawatthours
2017-12,10437,Sunray 2,SUN,Solar,CA,California,PV,2770.91,megawatthours
2017-08,10437,Sunray 2,SUN,Solar,CA,California,PV,5496.26,megawatthours
2017-09,10437,Sunray 2,SUN,Solar,CA,California,PV,5132.33,megawatthours
2017-07,10437,Sunray 2,SUN,Solar,CA,California,PV,5947.33,megawatthours
2017-11,10438,Sunray 3,SUN,Solar,CA,California,PV,1797.1,megawatthours
2020-07,10438,Sunray 3,SUN,Solar,CA,California,PV,4310.86,megawatthours
2019-08,10438,Sunray 3,SUN,Solar,CA,California,PV,4536.15,megawatthours
2019-07,10438,Sunray 3,SUN,Solar,CA,California,PV,4631.66,megawatthours
2020-10,10438,Sunray 3,SUN,Solar,CA,California,PV,2592.07,megawatthours
2020-02,10438,Sunray 3,SUN,Solar,CA,California,PV,2374.58,megawatthours
2019-09,10438,Sunray 3,SUN,Solar,CA,California,PV,3709.62,megawatthours
2020-06,10438,Sunray 3,SUN,Solar,CA,California,PV,3816.55,megawatthours
2020-08,10438,Sunray 3,SUN,Solar,CA,California,PV,3571.43,megawatthours
2020-04,10438,Sunray 3,SUN,Solar,CA,California,PV,2928.48,megawatthours
2020-01,10438,Sunray 3,SUN,Solar,CA,California,PV,1751.75,megawatthours
2020-05,10438,Sunray 3,SUN,Solar,CA,California,PV,3832.65,megawatthours
2019-12,10438,Sunray 3,SUN,Solar,CA,California,PV,1405.02,megawatthours
2019-10,10438,Sunray 3,SUN,Solar,CA,California,PV,3408.53,megawatthours
2019-06,10438,Sunray 3,SUN,Solar,CA,California,PV,4693.26,megawatthours
2019-05,10438,Sunray 3,SUN,Solar,CA,California,PV,3882.13,megawatthours
2019-04,10438,Sunray 3,SUN,Solar,CA,California,PV,3728.65,megawatthours
2019-03,10438,Sunray 3,SUN,Solar,CA,California,PV,3205.87,megawatthours
2020-09,10438,Sunray 3,SUN,Solar,CA,California,PV,2804.28,megawatthours
2018-06,10438,Sunray 3,SUN,Solar,CA,California,PV,4545.3,megawatthours
2018-07,10438,Sunray 3,SUN,Solar,CA,California,PV,3928.82,megawatthours
2019-11,10438,Sunray 3,SUN,Solar,CA,California,PV,2179.87,megawatthours
2018-10,10438,Sunray 3,SUN,Solar,CA,California,PV,2950.63,megawatthours
2018-05,10438,Sunray 3,SUN,Solar,CA,California,PV,4218.64,megawatthours
2018-04,10438,Sunray 3,SUN,Solar,CA,California,PV,3499.84,megawatthours
2018-03,10438,Sunray 3,SUN,Solar,CA,California,PV,2799.59,megawatthours
2020-11,10438,Sunray 3,SUN,Solar,CA,California,PV,2049.22,megawatthours
2020-03,10438,Sunray 3,SUN,Solar,CA,California,PV,2323.67,megawatthours
2020-12,10438,Sunray 3,SUN,Solar,CA,California,PV,1622.47,megawatthours
2019-01,10438,Sunray 3,SUN,Solar,CA,California,PV,1808.75,megawatthours
2018-12,10438,Sunray 3,SUN,Solar,CA,California,PV,1614.62,megawatthours
2018-09,10438,Sunray 3,SUN,Solar,CA,California,PV,3745.07,megawatthours
2018-11,10438,Sunray 3,SUN,Solar,CA,California,PV,2029.57,megawatthours
2018-08,10438,Sunray 3,SUN,Solar,CA,California,PV,3956.17,megawatthours
2018-01,10438,Sunray 3,SUN,Solar,CA,California,PV,1739.36,megawatthours
2018-02,10438,Sunray 3,SUN,Solar,CA,California,PV,2448.4,megawatthours
2019-02,10438,Sunray 3,SUN,Solar,CA,California,PV,2110.5,megawatthours
2017-06,10438,Sunray 3,SUN,Solar,CA,California,PV,4035.75,megawatthours
2017-10,10438,Sunray 3,SUN,Solar,CA,California,PV,2924.47,megawatthours
2017-12,10438,Sunray 3,SUN,Solar,CA,California,PV,1713.91,megawatthours
2017-08,10438,Sunray 3,SUN,Solar,CA,California,PV,3399.62,megawatthours
2017-09,10438,Sunray 3,SUN,Solar,CA,California,PV,3174.52,megawatthours
2017-07,10438,Sunray 3,SUN,Solar,CA,California,PV,3678.63,megawatthours
2016-04,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2019-09,50061,San Diego State University,SUN,Solar,CA,California,PV,153.54,megawatthours
2019-08,50061,San Diego State University,SUN,Solar,CA,California,PV,182.83,megawatthours
2019-07,50061,San Diego State University,SUN,Solar,CA,California,PV,196.97,megawatthours
2016-06,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-05,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2020-05,50061,San Diego State University,SUN,Solar,CA,California,PV,98,megawatthours
2020-08,50061,San Diego State University,SUN,Solar,CA,California,PV,113,megawatthours
2020-04,50061,San Diego State University,SUN,Solar,CA,California,PV,145,megawatthours
2020-07,50061,San Diego State University,SUN,Solar,CA,California,PV,102,megawatthours
2020-06,50061,San Diego State University,SUN,Solar,CA,California,PV,86,megawatthours
2019-05,50061,San Diego State University,SUN,Solar,CA,California,PV,158.59,megawatthours
2020-01,50061,San Diego State University,SUN,Solar,CA,California,PV,95,megawatthours
2019-10,50061,San Diego State University,SUN,Solar,CA,California,PV,130.3,megawatthours
2019-06,50061,San Diego State University,SUN,Solar,CA,California,PV,162.63,megawatthours
2019-12,50061,San Diego State University,SUN,Solar,CA,California,PV,73.74,megawatthours
2019-04,50061,San Diego State University,SUN,Solar,CA,California,PV,172.73,megawatthours
2019-03,50061,San Diego State University,SUN,Solar,CA,California,PV,151.52,megawatthours
2020-09,50061,San Diego State University,SUN,Solar,CA,California,PV,80,megawatthours
2020-02,50061,San Diego State University,SUN,Solar,CA,California,PV,116,megawatthours
2020-10,50061,San Diego State University,SUN,Solar,CA,California,PV,63,megawatthours
2018-06,50061,San Diego State University,SUN,Solar,CA,California,PV,175.76,megawatthours
2018-05,50061,San Diego State University,SUN,Solar,CA,California,PV,137.37,megawatthours
2018-10,50061,San Diego State University,SUN,Solar,CA,California,PV,125.25,megawatthours
2018-02,50061,San Diego State University,SUN,Solar,CA,California,PV,98.99,megawatthours
2018-04,50061,San Diego State University,SUN,Solar,CA,California,PV,160.61,megawatthours
2020-11,50061,San Diego State University,SUN,Solar,CA,California,PV,87,megawatthours
2020-12,50061,San Diego State University,SUN,Solar,CA,California,PV,74,megawatthours
2019-11,50061,San Diego State University,SUN,Solar,CA,California,PV,88.89,megawatthours
2020-03,50061,San Diego State University,SUN,Solar,CA,California,PV,133,megawatthours
2019-01,50061,San Diego State University,SUN,Solar,CA,California,PV,101.01,megawatthours
2018-11,50061,San Diego State University,SUN,Solar,CA,California,PV,103.03,megawatthours
2017-11,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2018-08,50061,San Diego State University,SUN,Solar,CA,California,PV,160.61,megawatthours
2018-09,50061,San Diego State University,SUN,Solar,CA,California,PV,120.2,megawatthours
2018-07,50061,San Diego State University,SUN,Solar,CA,California,PV,170.71,megawatthours
2018-03,50061,San Diego State University,SUN,Solar,CA,California,PV,153.54,megawatthours
2018-01,50061,San Diego State University,SUN,Solar,CA,California,PV,83.84,megawatthours
2019-02,50061,San Diego State University,SUN,Solar,CA,California,PV,108.08,megawatthours
2017-07,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-04,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-05,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2018-12,50061,San Diego State University,SUN,Solar,CA,California,PV,91.92,megawatthours
2017-09,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-10,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-06,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-08,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-12,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-08,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-07,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-09,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-02,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-10,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-01,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-03,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-02,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-11,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-01,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2016-12,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2017-03,50061,San Diego State University,SUN,Solar,CA,California,PV,0,megawatthours
2013-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,717.32,megawatthours
2019-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,846.13,megawatthours
2020-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,700.31,megawatthours
2020-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,641.55,megawatthours
2016-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,965.35,megawatthours
2019-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1034.66,megawatthours
2019-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1056.44,megawatthours
2016-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,925.88,megawatthours
2015-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,704.42,megawatthours
2015-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,579.84,megawatthours
2020-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,791.2,megawatthours
2020-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1031.14,megawatthours
2020-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1164.69,megawatthours
2020-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,1035.49,megawatthours
2020-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,964.91,megawatthours
2020-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,473.28,megawatthours
2019-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1070.49,megawatthours
2019-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,777.46,megawatthours
2019-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,320.47,megawatthours
2019-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,885.48,megawatthours
2019-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,731.23,megawatthours
2019-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,850.47,megawatthours
2020-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,757.65,megawatthours
2014-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,1035.19,megawatthours
2018-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1033.16,megawatthours
2018-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,775.92,megawatthours
2018-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1195.27,megawatthours
2018-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,736.2,megawatthours
2018-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,643.85,megawatthours
2018-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,920.35,megawatthours
2018-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,1109.37,megawatthours
2020-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,438.35,megawatthours
2020-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,627.8,megawatthours
2019-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,497.21,megawatthours
2020-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,553.65,megawatthours
2018-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,457.39,megawatthours
2018-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,424.59,megawatthours
2018-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,533.71,megawatthours
2018-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1040.35,megawatthours
2018-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,984.84,megawatthours
2019-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,412.56,megawatthours
2019-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,481.39,megawatthours
2017-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,1106.12,megawatthours
2017-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,868.63,megawatthours
2017-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,533.78,megawatthours
2017-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1198.71,megawatthours
2017-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,879.73,megawatthours
2017-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,509.07,megawatthours
2017-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1092.63,megawatthours
2017-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1009.76,megawatthours
2017-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,942.9,megawatthours
2016-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,603.96,megawatthours
2017-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,447.78,megawatthours
2016-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1080.86,megawatthours
2016-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1065.9,megawatthours
2016-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,666.65,megawatthours
2016-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,361.84,megawatthours
2015-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1093.75,megawatthours
2016-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,681.04,megawatthours
2016-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,792.78,megawatthours
2017-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,400.89,megawatthours
2015-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,760.41,megawatthours
2016-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,940.44,megawatthours
2015-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1080.62,megawatthours
2015-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,1008.19,megawatthours
2014-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,901.11,megawatthours
2015-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,612.98,megawatthours
2015-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,898.28,megawatthours
2014-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,574.01,megawatthours
2014-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,1012.91,megawatthours
2014-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1149.62,megawatthours
2016-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,496.71,megawatthours
2014-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,841.74,megawatthours
2014-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,1121.68,megawatthours
2016-04,56768,CalRenew-1,SUN,Solar,CA,California,PV,776.6,megawatthours
2015-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,902.64,megawatthours
2013-11,56768,CalRenew-1,SUN,Solar,CA,California,PV,1119.07,megawatthours
2013-12,56768,CalRenew-1,SUN,Solar,CA,California,PV,1167.77,megawatthours
2014-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,1062.46,megawatthours
2013-10,56768,CalRenew-1,SUN,Solar,CA,California,PV,1124.19,megawatthours
2013-09,56768,CalRenew-1,SUN,Solar,CA,California,PV,1269.81,megawatthours
2013-08,56768,CalRenew-1,SUN,Solar,CA,California,PV,1306.29,megawatthours
2015-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,1013.39,megawatthours
2017-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,835,megawatthours
2015-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,486.36,megawatthours
2015-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1044.13,megawatthours
2013-05,56768,CalRenew-1,SUN,Solar,CA,California,PV,807.28,megawatthours
2013-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,399.5,megawatthours
2013-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1028.8,megawatthours
2014-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,761.46,megawatthours
2013-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,194.98,megawatthours
2014-02,56768,CalRenew-1,SUN,Solar,CA,California,PV,432.5,megawatthours
2014-01,56768,CalRenew-1,SUN,Solar,CA,California,PV,379.22,megawatthours
2014-06,56768,CalRenew-1,SUN,Solar,CA,California,PV,1148.12,megawatthours
2013-07,56768,CalRenew-1,SUN,Solar,CA,California,PV,970.64,megawatthours
2013-03,56768,CalRenew-1,SUN,Solar,CA,California,PV,680.35,megawatthours
2013-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,104.01,megawatthours
2019-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,140.17,megawatthours
2020-02,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,80.3,megawatthours
2016-05,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,149.06,megawatthours
2019-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,171.4,megawatthours
2019-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,175.01,megawatthours
2015-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,101.39,megawatthours
2016-06,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,142.97,megawatthours
2015-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,83.46,megawatthours
2020-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,99.03,megawatthours
2020-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,145.78,megawatthours
2020-05,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,129.61,megawatthours
2020-06,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,129.06,megawatthours
2020-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,120.77,megawatthours
2020-01,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,59.24,megawatthours
2019-06,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,177.34,megawatthours
2019-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,128.8,megawatthours
2019-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,53.09,megawatthours
2019-05,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,146.69,megawatthours
2019-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,140.89,megawatthours
2020-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,87.65,megawatthours
2019-03,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,121.14,megawatthours
2020-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,94.83,megawatthours
2014-05,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,144.35,megawatthours
2018-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,135.66,megawatthours
2018-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,101.88,megawatthours
2018-02,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,84.54,megawatthours
2018-06,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,156.94,megawatthours
2018-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,120.85,megawatthours
2018-03,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,96.67,megawatthours
2018-05,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,145.66,megawatthours
2020-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,54.87,megawatthours
2020-03,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,78.58,megawatthours
2019-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,82.37,megawatthours
2020-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,69.3,megawatthours
2018-01,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,60.06,megawatthours
2019-02,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,79.75,megawatthours
2018-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,136.6,megawatthours
2018-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,55.75,megawatthours
2018-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,70.08,megawatthours
2018-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,129.31,megawatthours
2019-01,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,68.35,megawatthours
2017-05,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,163.47,megawatthours
2017-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,139.35,megawatthours
2017-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,128.37,megawatthours
2017-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,78.89,megawatthours
2017-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,75.23,megawatthours
2017-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,130.01,megawatthours
2017-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,161.48,megawatthours
2017-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,149.23,megawatthours
2017-06,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,177.15,megawatthours
2016-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,166.9,megawatthours
2017-02,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,66.18,megawatthours
2016-02,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,93.26,megawatthours
2016-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,145.22,megawatthours
2016-03,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,102.94,megawatthours
2016-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,164.59,megawatthours
2016-01,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,55.87,megawatthours
2015-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,157.43,megawatthours
2016-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,105.16,megawatthours
2016-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,122.42,megawatthours
2017-01,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,59.25,megawatthours
2015-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,109.45,megawatthours
2015-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,155.54,megawatthours
2014-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,125.65,megawatthours
2014-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,80.04,megawatthours
2014-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,141.24,megawatthours
2015-02,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,88.23,megawatthours
2015-03,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,129.3,megawatthours
2014-08,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,160.31,megawatthours
2016-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,76.7,megawatthours
2014-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,117.38,megawatthours
2014-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,156.41,megawatthours
2015-04,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,145.12,megawatthours
2015-09,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,129.92,megawatthours
2013-10,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,163.01,megawatthours
2013-11,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,162.27,megawatthours
2013-12,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,169.33,megawatthours
2014-07,56813,CSU Fresno Solar Project,SUN,Solar,CA,California,PV,148.15,megawatthours
