39.885061,-104.982339,62877
40.66583,-103.132442,63092
39.959166,-105.846,63163
40.8125,-106.289722,63164
39.777621,-104.58591,63276
39.766772,-104.59054,63277
39.784879,-104.583391,63278
40.280904,-103.61911,63379
39.75,-104.75,63536
40.386223,-104.554038,63586
40.575118,-104.89577,63587
38.5357,-106.0753,63681
40.22833,-104.77471,63753
40.038266,-105.244892,63869
40.45633,-104.58107,64021
37.57176,-106.09988,64024
38.46446,-105.21246,64031
40.105427,-104.413144,64152
40.122552,-105.130321,64200
37.39955,-105.90341,64265
43.129,-115.752,59695
43.213,-116.439,60009
43.467,-116.285,60010
42.824,-112.752,60011
42.824,-112.752,60012
42.989614,-116.093431,60068
43.444,-116.333,60445
43.288439,-115.955371,60748
42.540968,-114.412523,62151
45.703779,-109.565219,61289
45.730113,-107.632624,61290
46.694488,-112.063623,61291
46.805739,-112.249048,61335
47.547466,-111.253974,61336
46.291439,-108.937935,61337
36.468078,-104.635659,57243
31.792778,-106.673333,57338
36.716944,-105.60944,57369
35.168957,-106.60005,57567
34.833136,-106.772413,57571
32.165833,-107.75056,57575
35.643333,-105.206667,57576
32.86571,-105.999775,57577
32.63,-107.259722,57591
32.12743,-103.137825,57736
32.183611,-103.183056,57737
32.469722,-103.323333,57738
32.681944,-103.303611,57739
32.345556,-104.234722,57740
32.251667,-106.913333,57985
32.034383,-106.340986,57986
32.395833,-106.47722,58010
36.966667,-105.438056,58240
35.875556,-106.31,58256
33.351111,-104.506944,58479
32.976389,-105.971111,58520
34.746667,-106.654444,58521
32.713889,-108.248056,58540
33.3,-104.4,58576
35.313333,-106.657778,58588
35.264444,-106.667778,58589
36.907778,-105.985278,58689
35.656944,-105.183889,58794
35.001944,-106.637222,58899
32.57,-107.48,59010
34.982778,-103.378333,59251
35.049167,-106.53,59393
35.283611,-106.812778,59558
36.398056,-104.594167,59560
34.81,-106.52,59618
35.20115,-107.245156,59619
33.121111,-107.287778,59653
34.986073,-106.736129,60195
35.587795,-106.060859,60196
35.029719,-106.855498,60197
34.582598,-106.682975,60198
32.572022,-107.486458,60258
32.921261,-106.072411,60301
33.1526,-107.249831,60341
33.45,-104.456,60405
33.45293,-104.461074,60406
31.86673,-107.587513,61165
34.831,-106.762,61556
35.08,-106.865,61557
35.075,-106.865,61558
33.610306,-105.747825,61662
32.978636,-103.371284,61681
36.544166,-105.2772,62149
34.783205,-106.051092,62191
35.52236,-108.778791,62406
34.741,-106.655,62467
34.692,-106.688,62597
35.152721,-106.547222,62756
35.24,-107.946,62994
35.14,-107.821,62995
35.63457,-105.1784,63081
35.63471,-105.1732,63082
36.371326,-105.660152,63123
36.331724,-106.190105,63124
36.810668,-105.588421,63125
35.10476,-106.48237,63184
35.179889,-106.806583,63391
36.091143,-106.040879,63477
35.016,-106.098,63579
35.354,-106.858,63860
39.547537,-118.555613,50765
39.5603,-119.5108,56500
36.260278,-115.0544,56568
35.7881,-114.9933,56944
35.7814,-114.9933,57205
35.793056,-115.35028,57442
36.52995,-114.770308,57859
35.786389,-114.962778,58017
39.585833,-119.073056,58319
36.134444,-115.035278,58477
36.39,-114.97,58489
36.23,-114.87,58490
36.390556,-114.964444,58544
35.63,-115.32,58644
35.6,-115.4,58646
35.889419,-114.957912,58915
35.479722,-114.936111,59404
36.088611,-115.177778,59430
39.128056,-119.14,59472
36.031616,-114.929399,59747
35.78222,-114.975375,59814
36.518,-116.497,59826
36.408,-114.908,59827
36.206672,-115.047703,59919
36.408,-114.908,60261
36.087426,-115.175381,60350
35.348,-114.97,60352
39.667002,-117.693658,60785
35.85,-114.944,60885
38.546947,-118.19156,61084
36.068926,-115.280825,61193
35.851336,-114.974386,61611
39.542041,-118.560147,61809
36.004293,-115.115305,61825
36.057181,-115.272131,61862
35.867258,-114.956428,61930
35.844106,-114.9713,61931
35.892658,-114.936525,61932
35.899694,-114.92625,62440
36.275051,-115.972329,62636
39.59,-119.52,62980
39.57395,-119.5242,63906
39.539511,-119.439158,64098
45.112222,-123.234722,57372
45.108889,-123.278611,57652
45.269444,-122.771667,57882
43.236944,-120.49,58131
42.17505,-120.362631,58150
42.254167,-121.785,58961
42.203333,-121.046389,59374
44.573484,-123.31695,59790
45.068,-123.47,60057
45.528457,-122.66317,60112
43.936687,-117.381214,60330
44.151256,-117.000071,60331
43.796766,-117.065311,60332
43.998019,-117.10118,60333
43.93097,-116.987626,60334
43.965031,-117.25806,60335
44.06803,-121.22838,60548
42.175,-120.3598,60616
44.061,-121.228,60976
44.1843,-120.918,61048
42.542084,-122.781338,61200
42.022336,-121.418873,61201
44.060814,-121.237203,61281
45.16964,-123.13633,61338
45.5846,-120.59994,61345
42.030332,-121.611565,61423
42.238888,-121.585833,61424
42.208988,-120.367807,61430
44.675,-121.122,61496
44.618,-121.205,61497
42.183,-121.764,61553
42.236443,-121.57766,61559
42.400814,-122.82917,61560
44.192575,-121.233106,61580
42.610732,-121.861248,61631
45.17,-123.135,61827
45.033,-123.094,61828
45.014,-122.807,61829
44.826,-122.949,61830
45.17,-122.473,61831
45.129,-122.899,61832
45.054,-123.61,61835
44.465334,-118.204075,61844
44.702418,-117.763482,61854
43.951376,-117.07478,61855
44.157874,-117.44434,61856
44.112841,-117.028093,61860
45.431,-122.285,62169
45.077,-123.395,62170
45.023,-122.922,62171
45.917,-119.343,62241
42.695,-121.614,62268
42.392193,-121.024494,62272
42.170176,-120.402317,62560
44.859838,-123.007913,63206
45.172,-122.912,63207
45.083,-122.904,63208
45.472,-123.129,63235
42.16,-120.4,63301
45.35,-122.35,63330
45.35,-122.25,63331
43.50222,-119.14852,63344
45.375,-122.265,63442
45.131407,-122.619475,63443
45.11994,-122.9361,63456
45.089244,-122.7705,63462
44.984217,-122.813127,63464
45.172332,-122.622665,63465
44.970572,-122.803509,63466
44.965702,-122.954234,63467
43.320081,-121.003496,63636
43.56149,-119.68621,63778
43.39691,-120.93038,63779
43.31942,-121.0035,63795
43.50259,-119.14713,63796
45.34891,-122.433515,63908
43.5559,-119.6852,63925
43.38988,-120.956087,63926
45.18484,-123.10175,63956
45.26866,-122.32942,63957
44.985,-122.938,63958
45.11601,-122.793791,63959
45.254,-122.806,63960
45.42,-122.333,63961
45.102,-122.662,63962
45.182,-122.591,63963
45.139507,-122.904499,63964
45.140551,-122.649655,63969
45.1,-123.52,64007
44.879414,-122.937451,64033
45.27,-122.82,64034
45.46,-122.29,64048
29.304177,-98.400339,57197
30.238492,-97.508812,57699
29.221944,-98.669167,58009
30.557044,-97.690286,58013
29.245,-98.418333,58027
29.245,-98.418333,58068
29.6,-104.3,58488
29.271667,-98.444722,58537
30.96,-103.35,58710
29.469444,-98.331944,58716
29.328889,-100.383889,58717
29.479167,-98.297222,59204
29.216667,-99.716111,59205
30.993056,-102.270833,59206
33.04,-99.5525,59207
31.978333,-106.4275,59407
30.960209,-103.306662,59994
30.57552,-102.551292,60044
31.255,-102.272,60123
31.813061,-106.218892,60300
32.715611,-101.926522,60372
33.2706,-96.979168,60427
31.000883,-102.281744,60436
29.377966,-98.26922,60472
31.241808,-102.29027,60581
30.98784,-102.26831,60682
31.114983,-97.845111,60774
31.87,-100.828,60789
30.45512,-103.4747,60989
29.681032,-99.762212,61205
32.82,-97.05,61309
30.995503,-102.223537,61368
32.07868,-97.768464,61370
33.614436,-96.690448,61409
33.616526,-96.868721,61410
33.624853,-96.867474,61411
29.740788,-96.15994,61493
31.286739,-96.877205,61513
33.656072,-97.148569,61514
33.498186,-96.378894,61524
33.16114,-96.239739,61532
33.619,-96.627,61625
32.713326,-101.885218,61697
30.265877,-97.684861,61700
33.63291,-95.39071,61810
29.631324,-96.076894,61867
29.537482,-95.969548,61868
33.166173,-96.172617,61871
30.872228,-99.537261,61872
31.933841,-97.653747,61873
31.291151,-97.260738,61874
29.205355,-96.023384,61875
31.829986,-106.372861,61887
33.084219,-96.84113,61895
31.843422,-102.868295,61906
32.104125,-100.162375,61962
31.517,-100.6,62141
29.48,-98.25,62152
34.380532,-100.099625,62249
31.4308,-103.7289,62415
32.460054,-102.672809,62448
31.219444,-102.19222,62561
29.43445,-98.61765,62610
32.287873,-102.840399,62755
33.5493,-97.1798,62773
32.4744,-95.7156,62774
32.741383,-101.621793,62845
31.692358,-102.69743,62932
31.703258,-102.701206,62933
31.474114,-97.141218,62953
27.421553,-98.834962,63027
32.05,-97.35,63180
33.467803,-95.370856,63222
29.242304,-95.658144,63273
31.888,-100.825,63351
31.982702,-102.340588,63388
31.254361,-102.31165,63519
28.871642,-97.696944,64079
26.88913,-98.233324,64227
40.767222,-111.895,58006
37.639167,-113.645833,58598
37.807778,-113.09,58599
38.023333,-112.731667,58600
38.291389,-113.008333,58601
38.291389,-113.035556,58602
38.256111,-112.735833,58603
38.402778,-112.988889,58604
37.882778,-112.904167,58660
37.641111,-113.6125,59386
38.524167,-113.033889,59387
38.500833,-113.03,59388
38.497778,-112.986944,59389
38.311111,-113.053611,59620
38.960519,-112.36327,59702
37.794678,-113.283666,59786
37.750268,-113.253724,59787
37.731338,-113.216634,59932
37.7212,-113.1516,59941
37.7989,-113.322,59945
37.77509,-113.226403,59946
38.388243,-112.990812,59958
37.827082,-113.137082,60432
39.1625,-112.343,60449
41.098957,-111.982167,60821
39.154474,-112.359849,60886
37.658223,-113.216679,61119
37.666772,-113.188953,61120
37.649816,-113.236928,61121
41.77,-111.06,62399
37.623123,-113.619219,62469
37.638602,-113.637097,62470
37.043828,-113.627523,62805
38.490667,-113.018283,62812
47.036269,-120.206494,56322
46.95528,-118.621244,61933
46.3529,-119.3222,64198
41.629056,-109.683472,61369
33.4225,-111.9122,116
33.5561,-112.2153,141
34.3186,-109.1639,8223
34.6584,-112.4008,56228
33.160601,-111.484011,57318
33.526111,-112.37944,57324
32.9774,-113.4945,57373
32.096973,-110.8106,57392
32.2894,-111.0331,57524
35.241675,-114.004591,57556
34.71843,-112.42899,57560
33.034722,-112.661667,57561
33.021111,-112.661389,57562
33.02566,-113.34397,57563
32.371667,-111.282777,57657
33.409063,-112.414596,57673
33.305,-112.833888,57680
33.341833,-112.904028,57707
32.103471,-110.820319,57717
32.687778,-114.49611,57765
35.145833,-114.0675,57775
34.585833,-113.177222,57790
32.367013,-112.831401,57795
33.2675,-111.612222,57883
32.108147,-110.824662,57930
32.866837,-111.771751,57939
32.64856,-114.428741,57997
33.419167,-112.576111,58037
35.0227,-114.1627,58042
34.649444,-112.4275,58147
32.116389,-110.82,58171
33.378333,-113.180833,58213
33.498003,-112.813458,58262
33.603056,-111.924722,58292
33.6416,-111.9997,58293
33.027,-113.3489,58383
33.346944,-111.603056,58466
32.369722,-111.242778,58486
33.026389,-112.665833,58501
32.936944,-111.738611,58516
32.891389,-111.713056,58517
33.820556,-112.24,58539
33.355862,-111.802355,58543
32.1825,-110.863333,58632
33.4345,-111.9842,58708
33.43042,-112.04484,58709
32.101944,-110.813333,58832
32.286111,-110.088056,58833
32.102778,-110.819722,58842
31.555278,-110.35,58972
32.940833,-112.881389,59020
31.5,-111.008056,59044
32.001389,-110.960556,59168
33.145,-112.66,59444
32.145833,-110.866944,59454
32.097884,-110.815696,59455
33.035556,-111.430278,59634
32.17356,-110.899734,59779
34.9843,-114.5565,59819
32.000854,-110.958427,60062
33.409803,-112.340297,60230
